epoch,loss_train,loss_val,mae_train,mae_val,mse_train,mse_val,gap_abs_val_train_loss,fold,modelo,numInputs,units,dropout,learning_rate,batch_size,scaler,patience,epochs_max,early_stopping_monitor,best_epoch_val_loss_fold,best_val_loss_fold,epochs_usados_fold
27,0.004576551727950573,0.0035006580874323845,0.04781369864940643,0.03915979340672493,0.004576551727950573,0.0035006580874323845,0.0010758936405181885,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
28,0.0045016054064035416,0.003399294801056385,0.0475696437060833,0.038401100784540176,0.0045016054064035416,0.003399294801056385,0.0011023106053471565,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
29,0.004400228150188923,0.0034751358907669783,0.04681866988539696,0.03874899446964264,0.004400228150188923,0.0034751358907669783,0.0009250922594219446,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
30,0.004456373397260904,0.003434909274801612,0.047344330698251724,0.038513824343681335,0.004456373397260904,0.003434909274801612,0.0010214641224592924,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
31,0.004408322274684906,0.003428160445764661,0.04675833135843277,0.038246914744377136,0.004408322274684906,0.003428160445764661,0.0009801618289202452,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
32,0.004390233661979437,0.0034355008974671364,0.046516697853803635,0.03832022100687027,0.004390233661979437,0.0034355008974671364,0.0009547327645123005,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
33,0.00444308714941144,0.003332661697641015,0.0470123365521431,0.03792872279882431,0.00444308714941144,0.003332661697641015,0.0011104254517704248,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
34,0.00438639847561717,0.003372747916728258,0.046538032591342926,0.03810903802514076,0.00438639847561717,0.003372747916728258,0.0010136505588889122,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
35,0.004345202352851629,0.0033475705422461033,0.046433381736278534,0.03763529658317566,0.004345202352851629,0.0033475705422461033,0.000997631810605526,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
36,0.004331931006163359,0.0033540630247443914,0.046571310609579086,0.037704553455114365,0.004331931006163359,0.0033540630247443914,0.0009778679814189672,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
37,0.004247923847287893,0.0033513179514557123,0.04584677144885063,0.03793291002511978,0.004247923847287893,0.0033513179514557123,0.000896605895832181,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
38,0.004337858874350786,0.0033518867567181587,0.046177320182323456,0.037658583372831345,0.004337858874350786,0.0033518867567181587,0.0009859721176326275,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
39,0.004095103591680527,0.0032524841371923685,0.04478548467159271,0.037290576845407486,0.004095103591680527,0.0032524841371923685,0.0008426194544881582,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
40,0.004070954397320747,0.003247104352340102,0.044150374829769135,0.037355273962020874,0.004070954397320747,0.003247104352340102,0.0008238500449806452,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
41,0.004047345835715532,0.0032401634380221367,0.044320493936538696,0.03722140192985535,0.004047345835715532,0.0032401634380221367,0.0008071823976933956,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
42,0.004082990810275078,0.0032300257589668036,0.0444938987493515,0.037157513201236725,0.004082990810275078,0.0032300257589668036,0.0008529650513082743,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
43,0.004098511300981045,0.003232355695217848,0.044557422399520874,0.03717372193932533,0.004098511300981045,0.003232355695217848,0.0008661556057631969,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
44,0.004073533695191145,0.0032309561502188444,0.04429270699620247,0.037251703441143036,0.004073533695191145,0.0032309561502188444,0.0008425775449723005,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
45,0.004011881072074175,0.0032269353978335857,0.04401025548577309,0.03706641495227814,0.004011881072074175,0.0032269353978335857,0.0007849456742405891,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
46,0.0041114771738648415,0.003238322213292122,0.04467190057039261,0.03708997741341591,0.0041114771738648415,0.003238322213292122,0.0008731549605727196,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
47,0.004026769194751978,0.003242199309170246,0.04419692978262901,0.037181418389081955,0.004026769194751978,0.003242199309170246,0.0007845698855817318,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
48,0.004076917190104723,0.0032133597414940596,0.044465623795986176,0.0367945171892643,0.004076917190104723,0.0032133597414940596,0.0008635574486106634,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
49,0.003971737809479237,0.0032221986912190914,0.04370133578777313,0.03702908754348755,0.003971737809479237,0.0032221986912190914,0.0007495391182601452,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
50,0.003928370773792267,0.003206636058166623,0.04323005676269531,0.037261780351400375,0.003928370773792267,0.003206636058166623,0.0007217347156256437,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
51,0.00396675756201148,0.003210577880963683,0.04362964257597923,0.0373825840651989,0.00396675756201148,0.003210577880963683,0.0007561796810477972,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
52,0.003922007046639919,0.0032250494696199894,0.04342624172568321,0.03770187124609947,0.003922007046639919,0.0032250494696199894,0.0006969575770199299,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
53,0.003917512483894825,0.0032089296728372574,0.0435546450316906,0.03729836642742157,0.003917512483894825,0.0032089296728372574,0.0007085828110575676,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
54,0.003936470951884985,0.0032102472614496946,0.04341501370072365,0.0373866930603981,0.003936470951884985,0.0032102472614496946,0.0007262236904352903,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
55,0.003908236511051655,0.00324248056858778,0.043315667659044266,0.03797033801674843,0.003908236511051655,0.00324248056858778,0.0006657559424638748,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
56,0.0038593632634729147,0.0032144703436642885,0.04328358545899391,0.03743617609143257,0.0038593632634729147,0.0032144703436642885,0.0006448929198086262,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
57,0.003990024793893099,0.0032478475477546453,0.04346144199371338,0.03822803124785423,0.003990024793893099,0.0032478475477546453,0.0007421772461384535,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
58,0.00394462700933218,0.003217852907255292,0.043399132788181305,0.03745971992611885,0.00394462700933218,0.003217852907255292,0.0007267741020768881,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
59,0.003922532312572002,0.0032050220761448145,0.04309707507491112,0.037408847361803055,0.003922532312572002,0.0032050220761448145,0.0007175102364271879,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
60,0.003881379496306181,0.003198967082425952,0.04281157627701759,0.03722866252064705,0.003881379496306181,0.003198967082425952,0.000682412413880229,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
61,0.003916305024176836,0.0032105515711009502,0.04312716796994209,0.03756246343255043,0.003916305024176836,0.0032105515711009502,0.0007057534530758858,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
62,0.003818054683506489,0.003202515421435237,0.04252881929278374,0.037369102239608765,0.003818054683506489,0.003202515421435237,0.0006155392620712519,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
63,0.003841284429654479,0.0032079205848276615,0.04264320433139801,0.037557583302259445,0.003841284429654479,0.0032079205848276615,0.0006333638448268175,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
64,0.0038937118370085955,0.003193149110302329,0.042872101068496704,0.0370510034263134,0.0038937118370085955,0.003193149110302329,0.0007005627267062664,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
65,0.0038391754496842623,0.0032208289485424757,0.04260818660259247,0.03781307861208916,0.0038391754496842623,0.0032208289485424757,0.0006183465011417866,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
66,0.0038934231270104647,0.003197319805622101,0.04290705546736717,0.03740112856030464,0.0038934231270104647,0.003197319805622101,0.0006961033213883638,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
67,0.0037945082876831293,0.0032041550148278475,0.04230215772986412,0.03754867985844612,0.0037945082876831293,0.0032041550148278475,0.0005903532728552818,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
68,0.003888083156198263,0.0032062865793704987,0.0426846519112587,0.037515249103307724,0.003888083156198263,0.0032062865793704987,0.0006817965768277645,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
69,0.003952280152589083,0.0031824258621782064,0.04307599738240242,0.03698129579424858,0.003952280152589083,0.0031824258621782064,0.0007698542904108763,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
70,0.003837037831544876,0.003186311572790146,0.042654961347579956,0.03715367242693901,0.003837037831544876,0.003186311572790146,0.0006507262587547302,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
71,0.00378778507001698,0.0031935526058077812,0.04213827848434448,0.03735742345452309,0.00378778507001698,0.0031935526058077812,0.000594232464209199,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
72,0.003854257520288229,0.0031885001808404922,0.04262912645936012,0.03722201660275459,0.003854257520288229,0.0031885001808404922,0.0006657573394477367,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
73,0.0038439584895968437,0.0031902287155389786,0.042640265077352524,0.03728237748146057,0.0038439584895968437,0.0031902287155389786,0.0006537297740578651,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
74,0.003790409304201603,0.0031912620179355145,0.04243260622024536,0.037285517901182175,0.003790409304201603,0.0031912620179355145,0.0005991472862660885,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
75,0.0038341509643942118,0.003189793089404702,0.04259952902793884,0.0372125618159771,0.0038341509643942118,0.003189793089404702,0.0006443578749895096,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
76,0.003864752594381571,0.0031891977414488792,0.042768001556396484,0.037231650203466415,0.003864752594381571,0.0031891977414488792,0.0006755548529326916,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
77,0.0038040487561374903,0.003189501818269491,0.04232662916183472,0.037205394357442856,0.0038040487561374903,0.003189501818269491,0.0006145469378679991,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
78,0.0038661318831145763,0.003186957910656929,0.0427732840180397,0.03715074434876442,0.0038661318831145763,0.003186957910656929,0.0006791739724576473,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
79,0.003838751930743456,0.003183106891810894,0.0424848273396492,0.03698810189962387,0.003838751930743456,0.003183106891810894,0.0006556450389325619,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
80,0.0038457398768514395,0.003184144152328372,0.04257461801171303,0.03683321177959442,0.0038457398768514395,0.003184144152328372,0.0006615957245230675,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
81,0.003818502649664879,0.0031849604565650225,0.04219916835427284,0.036752503365278244,0.003818502649664879,0.0031849604565650225,0.0006335421930998564,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
82,0.003807592438533902,0.0031848682556301355,0.04245274141430855,0.03695808723568916,0.003807592438533902,0.0031848682556301355,0.0006227241829037666,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
83,0.0037784050218760967,0.003184939967468381,0.042267877608537674,0.03692343086004257,0.0037784050218760967,0.003184939967468381,0.0005934650544077158,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
84,0.003803820116445422,0.0031847350765019655,0.04230128973722458,0.036903318017721176,0.003803820116445422,0.0031847350765019655,0.0006190850399434566,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
85,0.003764708759263158,0.003185780020430684,0.042041368782520294,0.037070512771606445,0.003764708759263158,0.003185780020430684,0.0005789287388324738,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
86,0.0037939823232591152,0.003184080356732011,0.04221050441265106,0.03698641434311867,0.0037939823232591152,0.003184080356732011,0.0006099019665271044,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
87,0.003815810661762953,0.003183480119332671,0.04250050708651543,0.03682680055499077,0.003815810661762953,0.003183480119332671,0.0006323305424302816,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
88,0.003839825978502631,0.003184259869158268,0.04247492924332619,0.03679177537560463,0.003839825978502631,0.003184259869158268,0.0006555661093443632,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
89,0.0038278941065073013,0.0031843597535043955,0.04238865152001381,0.03683726117014885,0.0038278941065073013,0.0031843597535043955,0.0006435343530029058,1,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,69,0.0031824258621782064,89
1,0.027138113975524902,0.00773723004385829,0.11860472708940506,0.06732191890478134,0.027138113975524902,0.00773723004385829,0.019400883931666613,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
2,0.010125336237251759,0.006208173464983702,0.07479293644428253,0.05950325354933739,0.010125336237251759,0.006208173464983702,0.003917162772268057,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
3,0.008497019298374653,0.005399425979703665,0.06824102997779846,0.05401776731014252,0.008497019298374653,0.005399425979703665,0.003097593318670988,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
4,0.007444845978170633,0.005122640170156956,0.06335405260324478,0.051150012761354446,0.007444845978170633,0.005122640170156956,0.0023222058080136776,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
5,0.006983764469623566,0.004868124146014452,0.06104092672467232,0.04867660999298096,0.006983764469623566,0.004868124146014452,0.0021156403236091137,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
6,0.006608990486711264,0.004960465244948864,0.059494923800230026,0.04998590052127838,0.006608990486711264,0.004960465244948864,0.0016485252417623997,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
7,0.0061784833669662476,0.004808603785932064,0.056840937584638596,0.048949651420116425,0.0061784833669662476,0.004808603785932064,0.0013698795810341835,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
8,0.006017142906785011,0.0045774239115417,0.05615346133708954,0.04627078399062157,0.006017142906785011,0.0045774239115417,0.001439718995243311,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
9,0.005897356662899256,0.004495477303862572,0.05534976348280907,0.04528338089585304,0.005897356662899256,0.004495477303862572,0.001401879359036684,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
10,0.005737113766372204,0.004410331603139639,0.054410699754953384,0.04476235806941986,0.005737113766372204,0.004410331603139639,0.001326782163232565,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
11,0.005591113120317459,0.004325964953750372,0.053961776196956635,0.04398933798074722,0.005591113120317459,0.004325964953750372,0.0012651481665670872,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
12,0.0055875349789857864,0.00426187040284276,0.05340440571308136,0.0433347262442112,0.0055875349789857864,0.00426187040284276,0.0013256645761430264,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
13,0.005344353150576353,0.004147123079746962,0.052621886134147644,0.04285068437457085,0.005344353150576353,0.004147123079746962,0.0011972300708293915,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
14,0.005217181518673897,0.004101978614926338,0.0517759770154953,0.042157769203186035,0.005217181518673897,0.004101978614926338,0.0011152029037475586,2,RNN,15,128,0.1,0.0005,32,"MinMaxScaler(-1,1)",20,150,val_loss,50,0.0035048474092036486,70
